id,name,score,prefecture_id
3676,福山商業高等学校,40.0,34
3677,福山市立福山高等学校,55.0,34
3678,福山誠之館高等学校,64.0,34
3679,福山明王台高等学校,50.0,34
3680,袋井高等学校,59.0,34
3681,袋井商業高等学校,44.0,34
3682,伏木高等学校,48.0,34
3683,藤井学園寒川高等学校,41.0,34
3684,藤井寺工科高等学校,40.0,34
3685,藤井寺高等学校,47.0,34
3686,藤枝北高等学校,43.0,34
3687,藤枝順心高等学校,42.0,34
3688,藤枝西高等学校,51.0,34
3689,藤枝東高等学校,66.0,34
3690,藤枝明誠高等学校,63.0,34
3691,藤岡工業高等学校,42.0,10
3692,藤岡中央高等学校,42.0,10
3693,富士河口湖高等学校,46.0,10
3694,富士学苑高等学校,60.0,10
3695,都立富士高等学校,65.0,10
3696,富士高等学校,70.0,10
3697,不二越工業高等学校,41.0,10
3698,藤沢工科高等学校,41.0,10
3699,藤沢翔陵高等学校,53.0,10
3700,藤沢清流高等学校,50.0,10
3701,藤沢総合高等学校,48.0,10
3702,藤沢西高等学校,57.0,10
3703,藤島高等学校,71.0,10
3704,富士市立高等学校,49.0,10
3705,藤代高等学校,59.0,10
3706,藤代紫水高等学校,43.0,10
3707,藤女子高等学校,40.0,10
3708,不二女子高等学校,40.0,10
3709,不二聖心女子学院高等学校,58.0,10
3710,富士宮北高等学校,52.0,22
3711,富士宮西高等学校,57.0,22
3712,富士宮東高等学校,47.0,22
3713,富士東高等学校,58.0,22
3714,富士北稜高等学校,42.0,22
3715,富士見丘高等学校,60.0,22
3716,富士見高等学校,42.0,22
3717,富士見高等学校,53.0,22
3718,富士見高等学校,38.0,22
3719,ふじみ野高等学校,42.0,22
3720,藤村女子高等学校,55.0,22
3721,富士森高等学校,53.0,22
3722,布施北高等学校,38.0,22
3723,布施工科高等学校,40.0,22
3724,布施高等学校,57.0,22
3725,雙葉高等学校,68.0,22
3726,双葉高等学校,55.0,22
3727,ふたば未来学園高等学校,46.0,7
3728,二俣川看護福祉高等学校,50.0,7
3729,淵江高等学校,42.0,7
3730,府中工業高等学校,43.0,7
3731,府中高等学校,58.0,7
3732,都立府中高等学校,55.0,7
3733,府中西高等学校,50.0,7
3734,府中東高等学校,42.0,7
3735,都立府中東高等学校,48.0,7
3736,福生高等学校,49.0,7
3737,普天間高等学校,54.0,7
3738,不動岡高等学校,67.0,7
3739,船橋北高等学校,42.0,7
3740,船橋啓明高等学校,54.0,7
3741,船橋高等学校,75.0,7
3742,船橋古和釜高等学校,40.0,7
3743,船橋芝山高等学校,56.0,7
3744,船橋豊富高等学校,40.0,12
3745,船橋東高等学校,67.0,12
3746,船橋二和高等学校,46.0,12
3747,船橋法典高等学校,40.0,12
3748,船引高等学校,38.0,12
3749,富良野高等学校,46.0,12
3750,富良野緑峰高等学校,41.0,12
3751,古川学園高等学校,56.0,12
3752,古川工業高等学校,48.0,12
3753,古川高等学校,56.0,12
3754,古川黎明高等学校,52.0,12
3755,普連土学園高等学校,57.0,12
3756,不破高等学校,39.0,12
3757,武修館高等学校,47.0,12
3758,武相高等学校,52.0,12
3759,武南高等学校,66.0,12
3760,文化学園大学杉並高等学校,64.0,12
3761,文化学園長野高等学校,61.0,12
3762,文京学院大学女子高等学校,58.0,13
3763,文京高等学校,63.0,13
3764,文教大学付属高等学校,58.0,13
3765,分水高等学校,41.0,13
3766,文星芸術大学附属高等学校,64.0,13
3767,文徳高等学校,62.0,13
3768,プール学院高等学校,61.0,13
3769,平安女学院高等学校,64.0,13
3770,【募集停止】平城高等学校,65.0,13
3771,平成高等学校,46.0,13
3772,碧南工業高等学校,44.0,13
3773,碧南高等学校,48.0,13
3774,辺土名高等学校,36.0,13
3775,別府翔青高等学校,54.0,13
3776,別府鶴見丘高等学校,59.0,13
3777,別府溝部学園高等学校,48.0,13
3778,別海高等学校,44.0,13
3779,豊国学園高等学校,40.0,40
3780,鵬翔高等学校,56.0,40
3781,北条高等学校,54.0,40
3782,北条高等学校,40.0,40
3783,法政大学高等学校,67.0,40
3784,法政大学国際高等学校,69.0,40
3785,法政大学第二高等学校,70.0,40
3786,宝仙学園高等学校,64.0,40
3787,宝達高等学校,36.0,40
3788,報徳学園高等学校,61.0,40
3789,豊南高等学校,58.0,40
3790,防府高等学校,62.0,40
3791,防府高等学校佐波分校,37.0,40
3792,防府商工高等学校,50.0,40
3793,防府西高等学校,48.0,40
3794,保谷高等学校,55.0,40
3795,朋優学院高等学校,67.0,40
3796,法隆寺国際高等学校,48.0,40
3797,宝陵高等学校,42.0,40
3798,北山高等学校,48.0,47
3799,北照高等学校,41.0,47
3800,北松西高等学校,37.0,47
3801,北松農業高等学校,38.0,47
3802,北星学園女子高等学校,59.0,47
3803,北星学園大学附属高等学校,58.0,47
3804,北星学園余市高等学校,39.0,47
3805,北摂三田高等学校,63.0,47
3806,北摂つばさ高等学校,42.0,47
3807,北筑高等学校,60.0,47
3808,北杜高等学校,53.0,47
3809,北杜市立甲陵高等学校,65.0,47
3810,北部高等学校,37.0,47
3811,北部農林高等学校,36.0,47
3812,北陸学院高等学校,57.0,47
3813,北陸学園北陸高等学校,62.0,47
3814,北稜高等学校,42.0,47
3815,北稜高等学校,50.0,26
3816,北嶺高等学校,60.0,26
3817,鉾田第一高等学校,56.0,26
3818,鉾田第二高等学校,44.0,26
3819,【閉校】鉾田農業高等学校,41.0,26
3820,星野高等学校,70.0,26
3821,保善高等学校,59.0,26
3822,細田学園高等学校,67.0,26
3823,穂高商業高等学校,45.0,26
3824,北海学園札幌高等学校,59.0,26
3825,北海高等学校,64.0,26
3826,北海道大谷室蘭高等学校,47.0,26
3827,北海道科学大学高等学校,58.0,26
3828,北海道栄高等学校,62.0,26
3829,北海道文教大学明清高等学校,50.0,26
3830,北海道三笠高等学校,48.0,26
3831,保土ヶ谷高等学校,43.0,26
3832,保原高等学校,48.0,26
3833,誉高等学校,43.0,23
3834,堀越高等学校,42.0,23
3835,本郷高等学校,63.0,23
3836,本庄高等学校,57.0,23
3837,本荘高等学校,59.0,23
3838,本庄高等学校,42.0,23
3839,本庄第一高等学校,63.0,23
3840,本庄東高等学校,67.0,23
3841,本所高等学校,54.0,23
3842,本別高等学校,53.0,23
3843,舞岡高等学校,50.0,23
3844,舞子高等学校,53.0,23
3845,舞鶴工業高等専門学校,62.0,23
3846,米原高等学校,64.0,23
3847,前原高等学校,39.0,47
3848,前橋育英高等学校,64.0,47
3849,前橋工業高等学校,50.0,47
3850,前橋高等学校,72.0,47
3851,前橋商業高等学校,51.0,47
3852,前橋市立前橋高等学校,53.0,47
3853,前橋女子高等学校,68.0,47
3854,前橋西高等学校,50.0,47
3855,前橋東高等学校,59.0,47
3856,前橋南高等学校,60.0,47
3857,真壁高等学校,38.0,47
3858,巻高等学校,58.0,47
3859,巻総合高等学校,42.0,47
3860,牧野高等学校,60.0,47
3861,幕張総合高等学校,64.0,47
3862,幕別清陵高等学校,39.0,47
3863,枕崎高等学校,43.0,47
3864,益子芳星高等学校,43.0,47
3865,増田高等学校,51.0,5
3866,益田高等学校,62.0,5
3867,益田翔陽高等学校,44.0,5
3868,益田永島学園 明誠高等学校,43.0,5
3869,七尾学園 益田東高等学校,53.0,5
3870,増穂商業高等学校,39.0,5
3871,町田工業高等学校,42.0,5
3872,町田高等学校,66.0,5
3873,町田総合高等学校,47.0,5
3874,茨田高等学校,36.0,5
3875,松井田高等学校,38.0,5
3876,松浦高等学校,43.0,5
3877,松江北高等学校,69.0,5
3878,松江工業高等学校,45.0,5
3879,松江工業高等専門学校,60.0,5
3880,松江商業高等学校,45.0,5
3881,永島学園 松江西高等学校,51.0,32
3882,松江農林高等学校,45.0,32
3883,松江東高等学校,53.0,32
3884,松江南高等学校,61.0,32
3885,松尾高等学校,46.0,32
3886,松川高等学校,38.0,32
3887,松が谷高等学校,53.0,32
3888,松阪工業高等学校,48.0,32
3889,松阪高等学校,65.0,32
3890,松阪商業高等学校,49.0,32
3891,松崎高等学校,42.0,32
3892,松島高等学校,41.0,32
3893,松商学園高等学校,61.0,32
3894,松代高等学校,42.0,32
3895,松代高等学校,36.0,32
3896,松平高等学校,40.0,32
3897,松任高等学校,41.0,32
3898,松戸高等学校,50.0,32
3899,松戸向陽高等学校,43.0,32
3900,松戸市立松戸高等学校,54.0,12
3901,松戸馬橋高等学校,43.0,12
3902,松戸六実高等学校,52.0,12
3903,松永高等学校,39.0,12
3904,松橋高等学校,42.0,12
3905,都立松原高等学校,50.0,12
3906,松原高等学校,44.0,12
3907,松伏高等学校,45.0,12
3908,松前高等学校,38.0,12
3909,松本県ヶ丘高等学校,64.0,12
3910,松本蟻ヶ崎高等学校,61.0,12
3911,松本工業高等学校,50.0,12
3912,松本国際高等学校,40.0,12
3913,松本秀峰中等教育学校 後期課程,45.0,12
3914,松本第一高等学校,59.0,12
3915,松本深志高等学校,69.0,12
3916,松本美須々ヶ丘高等学校,57.0,12
3917,松山北高等学校中島分校,36.0,38
3918,松山工業高等学校,52.0,38
3919,松山高等学校,41.0,38
3920,松山高等学校,65.0,38
3921,松山東雲高等学校,44.0,38
3922,松山商業高等学校,54.0,38
3923,松山城南高等学校,42.0,38
3924,松山女子高等学校,55.0,38
3925,松山聖陵高等学校,51.0,38
3926,松山中央高等学校,56.0,38
3927,松山東高等学校,69.0,38
3928,松山南高等学校,66.0,38
3929,松山南高等学校 砥部分校,43.0,38
3930,真庭高等学校落合校地,42.0,38
3931,真庭高等学校久世校地,37.0,38
3932,丸岡高等学校,48.0,38
3933,丸亀高等学校,69.0,38
3934,丸亀城西高等学校,50.0,38
3935,真和志高等学校,39.0,47
3936,万場高等学校,36.0,47
3937,三池工業高等学校,48.0,47
3938,三池高等学校,59.0,47
3939,三井高等学校,44.0,47
3940,三井中央高等学校,48.0,47
3941,三浦学苑高等学校,53.0,47
3942,三浦初声高等学校 入江キャンパス,42.0,47
3943,三重県立水産高等学校,37.0,47
3944,三重高等学校,62.0,47
3945,【閉校】三重農業高等学校,48.0,47
3946,御影高等学校,67.0,47
3947,美方高等学校,53.0,47
3948,三瓶高等学校,37.0,47
3949,三木北高等学校,46.0,47
3950,三木高等学校,65.0,47
3951,三木高等学校,54.0,47
3952,三国丘高等学校,73.0,27
3953,三国高等学校,47.0,27
3954,岬高等学校,38.0,27
3955,三崎高等学校,36.0,27
3956,三郷北高等学校,46.0,27
3957,三郷工業技術高等学校,44.0,27
3958,美里工業高等学校,42.0,27
3959,美里高等学校,38.0,27
3960,三郷高等学校,41.0,27
3961,三沢高等学校,54.0,27
3962,三沢商業高等学校,49.0,27
3963,三島北高等学校,63.0,27
3964,三島高等学校,62.0,27
3965,三島高等学校,49.0,27
3966,三島南高等学校,53.0,27
3967,水沢工業高等学校,41.0,27
3968,水沢高等学校,56.0,27
3969,水沢商業高等学校,46.0,27
3970,水島工業高等学校,45.0,33
3971,瑞浪高等学校,45.0,33
3972,水橋高等学校,55.0,33
3973,瑞穂農芸高等学校,46.0,33
3974,三潴高等学校,44.0,33
3975,聖園女学院高等学校,42.0,33
3976,三鷹中等教育学校 後期課程,58.0,33
3977,三田高等学校,67.0,33
3978,三田国際学園高等学校,60.0,33
3979,水海道第一高等学校,62.0,33
3980,水海道第二高等学校,49.0,33
3981,御調高等学校,41.0,33
3982,見附高等学校,47.0,33
3983,水戸葵陵高等学校,57.0,33
3984,水戸啓明高等学校,55.0,33
3985,水戸工業高等学校,50.0,33
3986,御津高等学校,48.0,33
3987,水戸桜ノ牧高等学校常北校,36.0,8
3988,水戸商業高等学校,55.0,8
3989,水戸女子高等学校,40.0,8
3990,水戸第一高等学校,73.0,8
3991,水戸第三高等学校,57.0,8
3992,水戸第二高等学校,65.0,8
3993,水戸農業高等学校,41.0,8
3994,三刀屋高等学校,49.0,8
3995,三刀屋高等学校掛合分校,37.0,8
3996,緑岡高等学校,67.0,8
3997,緑丘高等学校,42.0,8
3998,緑ヶ丘女子高等学校,51.0,8
3999,みどり清朋高等学校,48.0,8
4000,水口高等学校,44.0,8
4001,水口東高等学校,56.0,8
4002,港高等学校,47.0,8
4003,南部高等学校,45.0,30
4004,南部高等学校龍神分校,38.0,30
4005,水俣高等学校,45.0,30
4006,南会津高等学校,39.0,30
4007,南安曇農業高等学校,42.0,30
4008,南伊勢高等学校 南勢校舎,38.0,30
4009,南伊勢高等学校 度会校舎,38.0,30
4010,南宇和高等学校,50.0,30
4011,南大隅高等学校,37.0,30
4012,南葛飾高等学校,42.0,30
4013,南茅部高等学校,41.0,30
4014,南平高等学校,62.0,30
4015,南富良野高等学校,38.0,30
4016,美祢青嶺高等学校,42.0,30
4017,峰山高等学校,51.0,30
4018,箕面高等学校,66.0,27
4019,箕面自由学園高等学校,63.0,27
4020,箕面東高等学校,41.0,27
4021,美濃加茂高等学校,65.0,27
4022,箕島高等学校,47.0,27
4023,身延高等学校,45.0,27
4024,身延山高等学校,37.0,27
4025,美萩野女子高等学校,47.0,27
4026,三原高等学校,55.0,27
4027,都立美原高等学校,47.0,27
4028,美原高等学校,40.0,27
4029,三原東高等学校,43.0,27
4030,御船高等学校,43.0,27
4031,壬生高等学校,45.0,27
4032,三間高等学校,37.0,27
4033,三養基高等学校,55.0,41
4034,宮城学院高等学校,63.0,41
4035,宮城県工業高等学校,54.0,41
4036,宮城県水産高等学校,39.0,41
4037,宮城県農業高等学校,41.0,41
4038,宮城第一高等学校,69.0,41
4039,宮城野高等学校,63.0,41
4040,宮城広瀬高等学校,49.0,41
4041,宮古北高等学校,40.0,41
4042,宮古工業高等学校,39.0,41
4043,宮古工業高等学校,39.0,41
4044,宮古高等学校,55.0,41
4045,宮古高等学校,52.0,41
4046,京都高等学校,63.0,41
4047,宮古商業高等学校,46.0,41
4048,宮古水産高等学校,38.0,41
4049,都城泉ヶ丘高等学校,66.0,45
4050,都城工業高等学校,50.0,45
4051,都城工業高等専門学校,63.0,45
4052,都城高等学校,50.0,45
4053,都城商業高等学校,52.0,45
4054,都城聖ドミニコ学園高等学校,47.0,45
4055,都城西高等学校,58.0,45
4056,都城農業高等学校,44.0,45
4057,都城東高等学校,44.0,45
4058,宮崎大宮高等学校,70.0,45
4059,宮崎海洋高等学校,41.0,45
4060,宮崎学園高等学校,55.0,45
4061,宮崎北高等学校,59.0,45
4062,宮崎工業高等学校,49.0,45
4063,宮崎商業高等学校,53.0,45
4064,宮崎第一高等学校,51.0,45
4065,宮崎西高等学校,71.0,45
4066,宮崎日本大学高等学校,60.0,45
4067,宮崎農業高等学校,47.0,45
4068,宮崎南高等学校,60.0,45
4069,宮代高等学校,42.0,45
4070,宮島工業高等学校,42.0,45
4071,三谷水産高等学校,38.0,45
4072,宮津天橋高等学校加悦谷学舎,45.0,45
4073,宮津天橋高等学校宮津学舎,54.0,45
4074,名西高等学校,45.0,45
4075,明星学園高等学校,59.0,45
4076,三次高等学校,51.0,45
4077,三好高等学校,42.0,45
4078,三次青陵高等学校,43.0,45
4079,美来工科高等学校,40.0,45
4080,美和高等学校,49.0,45
4081,三輪田学園高等学校,45.0,45
4082,六日町高等学校,52.0,45
4083,向の岡工業高等学校,40.0,45
4084,向原高等学校,41.0,45
4085,鵡川高等学校,39.0,45
4086,向丘高等学校,56.0,13
4087,武庫川女子大学附属高等学校,62.0,13
4088,武庫荘総合高等学校,47.0,13
4089,武蔵越生高等学校,60.0,13
4090,武蔵丘高等学校,56.0,13
4091,武蔵高等学校,64.0,13
4092,都立武蔵高等学校,62.0,13
4093,武蔵台高等学校,55.0,13
4094,武蔵野音楽大学附属高等学校,48.0,13
4095,武蔵野北高等学校,67.0,13
4096,武蔵野高等学校,46.0,13
4097,武蔵野大学高等学校,61.0,13
4098,武蔵野大学附属千代田高等学院,55.0,13
4099,武蔵村山高等学校,46.0,13
4100,むつ工業高等学校,41.0,13
4101,宗像高等学校,63.0,13
4102,村岡高等学校,39.0,13
4103,村上高等学校,50.0,13
4104,村田高等学校,40.0,15
4105,村松高等学校,36.0,15
4106,村山産業高等学校,46.0,15
4107,室戸高等学校,36.0,15
4108,室蘭工業高等学校,41.0,15
4109,室蘭栄高等学校,66.0,15
4110,室蘭清水丘高等学校,54.0,15
4111,室蘭東翔高等学校,49.0,15
4112,明桜館高等学校,48.0,15
4113,明桜高等学校,60.0,15
4114,茗溪学園高等学校,67.0,15
4115,明光学園高等学校,58.0,15
4116,明秀学園日立高等学校,59.0,15
4117,明治学院高等学校,66.0,15
4118,明治学院東村山高等学校,65.0,15
4119,明治学園高等学校,45.0,15
4120,明治大学附属明治高等学校,72.0,15
4121,明治大学付属中野八王子高等学校,67.0,13
4122,明浄学院高等学校,48.0,13
4123,名城大学附属高等学校,67.0,13
4124,明誠学院高等学校,69.0,13
4125,明星高等学校,71.0,13
4126,明星高等学校,58.0,13
4127,明善高等学校,72.0,13
4128,明徳義塾高等学校 堂ノ浦キャンパス,50.0,13
4129,名南工業高等学校,41.0,13
4130,明豊高等学校,50.0,13
4131,明法高等学校,64.0,13
4132,明和県央高等学校,51.0,13
4133,明和高等学校,71.0,13
4134,目黒学院高等学校,61.0,13
4135,目黒高等学校,61.0,13
4136,目黒星美学園高等学校,34.0,13
4137,目黒日本大学高等学校,61.0,13
4138,目白研心高等学校,58.0,13
4139,女満別高等学校,45.0,1
4140,芽室高等学校,51.0,1
4141,真岡工業高等学校,42.0,1
4142,真岡高等学校,58.0,1
4143,真岡女子高等学校,54.0,1
4144,真岡北陵高等学校,41.0,1
4145,門司学園高等学校,58.0,1
4146,門司大翔館高等学校,46.0,1
4147,茂木高等学校,49.0,1
4148,元石川高等学校,56.0,1
4149,本巣松陽高等学校,53.0,1
4150,本部高等学校,38.0,1
4151,本宮高等学校,42.0,1
4152,茂原高等学校,53.0,1
4153,茂原樟陽高等学校,46.0,1
4154,茂原北陵高等学校,49.0,1
4155,紅葉川高等学校,49.0,1
4156,百石高等学校,43.0,1
4157,桃山学院高等学校,73.0,27
4158,桃山高等学校,70.0,27
4159,盛岡北高等学校,56.0,27
4160,盛岡工業高等学校,47.0,27
4161,盛岡商業高等学校,49.0,27
4162,盛岡白百合学園高等学校,59.0,27
4163,盛岡市立高等学校,55.0,27
4164,盛岡スコーレ高等学校,39.0,27
4165,盛岡誠桜高等学校,41.0,27
4166,盛岡第一高等学校,69.0,27
4167,盛岡大学附属高等学校,52.0,27
4168,盛岡第三高等学校,64.0,27
4169,盛岡第四高等学校,58.0,27
4170,盛岡第二高等学校,52.0,27
4171,盛岡中央高等学校,67.0,27
4172,盛岡農業高等学校,41.0,27
4173,盛岡南高等学校,50.0,27
4174,守口東高等学校,42.0,27
4175,森村学園高等部,49.0,14
4176,守谷高等学校,42.0,14
4177,守山北高等学校,41.0,14
4178,守山高等学校,68.0,14
4179,守山高等学校,40.0,14
4180,門前高等学校,42.0,14
4181,紋別高等学校,44.0,14
4182,矢板高等学校,41.0,14
4183,矢板中央高等学校,53.0,14
4184,矢板東高等学校,59.0,14
4185,焼津高等学校,46.0,14
4186,焼津水産高等学校,41.0,14
4187,焼津中央高等学校,57.0,14
4188,弥栄高等学校,61.0,14
4189,八重山高等学校,42.0,14
4190,八重山商工高等学校,39.0,14
4191,八重山農林高等学校,36.0,14
4192,八尾北高等学校,44.0,14
4193,八尾高等学校,63.0,14
4194,八百津高等学校,38.0,21
4195,矢掛高等学校,42.0,21
4196,矢上高等学校,41.0,21
4197,薬園台高等学校,70.0,21
4198,屋久島高等学校,42.0,21
4199,八雲学園高等学校,55.0,21
4200,八雲高等学校,43.0,21
4201,八潮高等学校,42.0,21
4202,都立八潮高等学校,42.0,21
4203,八潮南高等学校,42.0,21
4204,矢島高等学校,37.0,21
4205,屋代高等学校,68.0,21
4206,社高等学校,48.0,21
4207,屋代南高等学校,40.0,21
4208,安来高等学校,47.0,21
4209,野洲高等学校,39.0,21
4210,安田学園高等学校,64.0,21
4211,安田女子高等学校,63.0,21
4212,安西高等学校,42.0,34
4213,安古市高等学校,63.0,34
4214,八頭高等学校,53.0,34
4215,谷地高等学校,48.0,34
4216,八街高等学校,40.0,34
4217,八千代高等学校,41.0,34
4218,八千代高等学校,67.0,34
4219,八千代松陰高等学校,68.0,34
4220,八千代西高等学校,39.0,34
4221,八千代東高等学校,49.0,34
4222,八尾高等学校,54.0,34
4223,八代工業高等学校,46.0,34
4224,八代高等学校,59.0,34
4225,八代白百合学園高等学校,45.0,34
4226,八代清流高等学校,47.0,34
4227,八代農業高等学校,36.0,34
4228,八代農業高等学校泉分校,36.0,34
4229,八代東高等学校,45.0,34
4230,柳井学園高等学校,50.0,34
4231,柳井商工高等学校,45.0,35
4232,柳川高等学校,61.0,35
4233,梁川高等学校,38.0,35
4234,柳ヶ浦高等学校,45.0,35
4235,八幡工業高等学校,50.0,35
4236,八幡高等学校,65.0,35
4237,八幡中央高等学校,50.0,35
4238,八幡南高等学校,59.0,35
4239,矢部高等学校,43.0,35
4240,山川高等学校,38.0,35
4241,山形学院高等学校,47.0,35
4242,山形北高等学校,60.0,35
4243,山形工業高等学校,54.0,35
4244,山県高等学校,39.0,35
4245,山形市立商業高等学校,58.0,35
4246,山形城北高等学校,58.0,35
4247,山形中央高等学校,61.0,35
4248,山形西高等学校,68.0,35
4249,山形南高等学校,69.0,6
4250,山形明正高等学校,41.0,6
4251,山北高等学校,44.0,6
4252,山口県鴻城高等学校,51.0,6
4253,山口県桜ケ丘高等学校,59.0,6
4254,山口高等学校,70.0,6
4255,山口高等学校徳佐分校,37.0,6
4256,山口中央高等学校,58.0,6
4257,山口農業高等学校,43.0,6
4258,山口農業高等学校西市分校,38.0,6
4259,都立山崎高等学校,44.0,6
4260,山崎高等学校,45.0,6
4261,山城高等学校,65.0,6
4262,山田高等学校,38.0,6
4263,山田高等学校,42.0,6
4264,山田高等学校,58.0,6
4265,山手学院高等学校,70.0,6
4266,山門高等学校,55.0,6
4267,大和広陵高等学校,39.0,29
4268,大和青藍高等学校,48.0,29
4269,大和高田市立高田商業高等学校,51.0,29
4270,大和西高等学校,54.0,29
4271,大和東高等学校,40.0,29
4272,大和南高等学校,44.0,29
4273,山梨英和高等学校,54.0,29
4274,山梨学院高等学校,59.0,29
4275,山梨高等学校,44.0,29
4276,耶麻農業高等学校,35.0,29
4277,山辺高等学校,55.0,29
4278,山辺高等学校,38.0,29
4279,山村学園高等学校,65.0,29
4280,山村国際高等学校,56.0,29
4281,山本学園高等学校,54.0,29
4282,山本高等学校,53.0,29
4283,山脇学園高等学校,49.0,29
4284,八女学院高等学校,62.0,40
4285,八女工業高等学校,55.0,40
4286,八女高等学校,60.0,40
4287,八女農業高等学校,40.0,40
4288,八幡浜工業高等学校,39.0,40
4289,八幡浜高等学校,63.0,40
4290,遊学館高等学校,47.0,40
4291,結城第一高等学校,37.0,40
4292,結城第二高等学校,36.0,40
4293,猶興館高等学校,54.0,40
4294,有恒高等学校,41.0,40
4295,湧心館高等学校,46.0,40
4296,祐誠高等学校,63.0,40
4297,夕張高等学校,43.0,40
4298,夕陽丘高等学校,60.0,40
4299,湧別高等学校,39.0,40
4300,雄峰高等学校,43.0,40
4301,雪谷高等学校,59.0,40
4302,湯来南高等学校,39.0,34
4303,行橋高等学校,45.0,34
4304,弓削高等学校,36.0,34
4305,弓削商船高等専門学校,51.0,34
4306,遊佐高等学校,39.0,34
4307,湯沢高等学校,58.0,34
4308,湯沢翔北高等学校,49.0,34
4309,湯沢翔北高等学校雄勝校,39.0,34
4310,梼原高等学校,36.0,34
4311,豊丘高等学校,60.0,34
4312,豊野高等学校,46.0,34
4313,由布高等学校,40.0,34
4314,夢前高等学校,41.0,34
4315,夢野台高等学校,60.0,34
4316,湯本高等学校,56.0,34
4317,百合丘高等学校,50.0,34
4318,百合学院高等学校,52.0,34
4319,由利工業高等学校,44.0,34
4320,由利高等学校,50.0,34
4321,余市紅志高等学校,41.0,1
4322,八日市高等学校,62.0,1
4323,八日市南高等学校,38.0,1
4324,八鹿高等学校,60.0,1
4325,楊志館高等学校,45.0,1
4326,陽明高等学校,42.0,1
4327,与勝高等学校,38.0,1
4328,吉川高等学校,38.0,1
4329,横芝敬愛高等学校,52.0,1
4330,横須賀大津高等学校,58.0,1
4331,横須賀学院高等学校,64.0,1
4332,横須賀工業高等学校,40.0,1
4333,横須賀高等学校,39.0,1
4334,横須賀高等学校,66.0,1
4335,横須賀高等学校,63.0,1
4336,横須賀市立横須賀総合高等学校,54.0,1
4337,横須賀明光高等学校,47.0,1
4338,横田高等学校,44.0,1
4339,横手城南高等学校,48.0,5
4340,横手清陵学院高等学校,49.0,5
4341,横浜桜陽高等学校,44.0,5
4342,横浜学園高等学校,46.0,5
4343,横浜共立学園高等学校,62.0,5
4344,横浜旭陵高等学校,40.0,5
4345,横浜高等学校,53.0,5
4346,横浜国際高等学校,65.0,5
4347,横浜栄高等学校,58.0,5
4348,横浜商科大学高等学校,54.0,5
4349,横浜市立金沢高等学校,63.0,5
4350,横浜市立桜丘高等学校,62.0,5
4351,横浜市立戸塚高等学校,60.0,5
4352,横浜市立東高等学校,60.0,5
4353,横浜市立みなと総合高等学校,55.0,5
4354,横浜市立南高等学校,60.0,5
4355,横浜市立横浜サイエンスフロンティア高等学校,69.0,5
4356,横浜市立横浜商業高等学校,58.0,5
4357,横浜女学院高等学校,53.0,14
4358,横浜翠嵐高等学校,75.0,14
4359,横浜翠陵高等学校,58.0,14
4360,横浜清風高等学校,50.0,14
4361,横浜清陵高等学校,50.0,14
4362,横浜創英高等学校,59.0,14
4363,横浜創学館高等学校,52.0,14
4364,横浜立野高等学校,50.0,14
4365,横浜南陵高等学校,48.0,14
4366,横浜隼人高等学校,61.0,14
4367,横浜氷取沢高等学校,54.0,14
4368,横浜平沼高等学校,66.0,14
4369,横浜富士見丘学園高等学校,59.0,14
4370,横浜雙葉高等学校,55.0,14
4371,横浜緑ケ丘高等学校,70.0,14
4372,横浜緑園高等学校,45.0,14
4373,吉井高等学校,46.0,14
4374,吉賀高等学校,37.0,32
4375,吉城高等学校,58.0,32
4376,吉田高等学校,41.0,32
4377,吉田高等学校,39.0,32
4378,吉田高等学校,40.0,32
4379,吉田高等学校,67.0,32
4380,吉田島高等学校,41.0,32
4381,吉野川高等学校,40.0,32
4382,吉野高等学校,36.0,32
4383,好間高等学校,43.0,32
4384,吉原工業高等学校,44.0,32
4385,吉原高等学校,53.0,32
4386,四日市工業高等学校,52.0,32
4387,四日市高等学校,71.0,32
4388,四日市商業高等学校,51.0,32
4389,四日市中央工業高等学校,45.0,32
4390,四日市西高等学校,58.0,32
4391,四日市農芸高等学校,49.0,32
4392,四日市メリノール学院,53.0,24
4393,四日市四郷高等学校,40.0,24
4394,四街道北高等学校,43.0,24
4395,四街道高等学校,51.0,24
4396,四倉高等学校,42.0,24
4397,淀川工科高等学校,47.0,24
4398,淀川清流高等学校,38.0,24
4399,米子北高等学校,59.0,24
4400,米子工業高等学校,48.0,24
4401,米子工業高等専門学校,58.0,24
4402,米子高等学校,42.0,24
4403,米子永島学園米子松蔭高等学校,62.0,24
4404,米子西高等学校,56.0,24
4405,米子東高等学校,69.0,24
4406,米子北斗高等学校,64.0,24
4407,米子南高等学校,47.0,24
4408,米沢工業高等学校,49.0,24
4409,米沢商業高等学校,52.0,6
4410,米沢中央高等学校,54.0,6
4411,米沢東高等学校,56.0,6
4412,与野高等学校,58.0,6
4413,読谷高等学校,47.0,6
4414,寄居城北高等学校,43.0,6
4415,与論高等学校,38.0,6
4416,羅臼高等学校,43.0,6
4417,洛西高等学校,56.0,6
4418,洛水高等学校,45.0,6
4419,洛星高等学校,63.0,6
4420,洛東高等学校,46.0,6
4421,洛南高等学校,75.0,6
4422,酪農学園大学附属とわの森三愛高等学校,64.0,6
4423,洛北高等学校,64.0,6
4424,洛陽総合高等学校,39.0,6
4425,ラ・サール高等学校,78.0,6
